id,order_id,quantity,price_usd,subtotal,product_name,description,status,payment_method,is_premium,created_at,updated_at,customer_notes,internal_notes,discount_rate,transaction_hash,customer_id,warehouse_id
72,ORD-000072,79,3094.47,244463.13,nlGsqOPxUGxFmMWcYsAjSukbOrzHjogoCNqJiuDEBnIceHAbakWDdTUxmQBvNfsnwamiuGxTXRvLAcrkXTpEfKLRsxHKQtcZUYZMTIIDTJyUDeijn,Product 72,CANCELLED,PAYPAL,0,2025-07-16 07:49:56.461948,2025-08-12 15:49:56.461948,null,Internal 72,0.1977,TXN-72-68433,72.0,5.0
73,ORD-000073,3,4156.12,12468.36,ePDEf...,Product 73,PROCESSING,PAYPAL,1,2025-09-20 07:49:56.461970,2025-10-13 20:49:56.461970,,Internal 73,0.3,TXN-73-73936,47.0,5.0
74,ORD-000074,20,3937.29,78745.8,OnHPvmNIZqaafvFZHfMAFMQKZgsqscLApLvgbGubyGbSOxbuEIEzwFYqKvLfQEPJOWwvn PzmUQLFcdgClPZmsfkaocyTiHZmvJlzOExRdKBbLTVacyMQPxtRubjTj vVyFoPdUTBwEe,Product 74,PROCESSING,BANK,False,2025-12-22 07:49:56.461999,2025-12-25 12:49:56.461999,N/A,,0.0795,TXN-74-59494,11.0,1.0
75,ORD-000075,83,2733.22,226857.26,SQTuOqZHoWLjKqpeBQKJOKeuxBardDICKlSMBPCVTX,Product 75,SHIPPED,CRYPTO,N,2026-01-08 07:49:56.462018,2026-01-15 08:49:56.462018,,,0.2611,TXN-75-35995,32.0,3.0
76,ORD-000076,15,923.74,13856.1,CWaazPWyzMawJxZmyhFawzSHjehoBBDIfuEcUJuprvGyfGvr,Product 76,PROCESSING,CARD,0,2025-11-09 07:49:56.462038,2025-12-03 13:49:56.462038,,Internal 76,0.1147,TXN-76-27129,44.0,
77,ORD-000077,91,4806.68,437407.88,KgdTD...,Product 77,CANCELLED,CRYPTO,N,2025-07-29 07:49:56.462069,2025-08-12 12:49:56.462069,Note 77,Internal 77,0.132,TXN-77-54601,1879.0,1.0
78,ORD-000078,76,1518.05,115371.8,MlgesbspzyPEXRMpzSfcYEuUtJsshDyiKlAo bkaAYuTNawMMjTITdBXPzHTUVxtcIEVvtAFUQWdPcxmsgFjJbCVWpikXmPlFmobvLbSYDZLKaGIkxUrh,Product 78,SHIPPED,CARD,False,2025-07-02 07:49:56.462099,2025-07-16 22:49:56.462099,,Internal 78,0.0243,TXN-78-60140,34.0,3.0
79,ORD-000079,101,1682.32,121127.04,zYngENQPntZVCanxOqgrbDZwCYCbjmFggVWbVGMrvvlFEgQDPiUARLniqtvEfWEqgakjDaarLjzreXhiLNeVttovCGIKcVvgyIafjKEnjcTvzWsMXQkEtYhmDvLacenxFmveNCAfHatMD,Product 79,UNKNOWN,CRYPTO,N,2026-01-09 07:49:56.462125,2026-01-10 11:49:56.462125,null,,0.2857,TXN-79-16058,16.0,5.0
80,ORD-000080,35,2877.17,100700.95,NFAFfCXWWQeSQIeFZVySyKfPqjDymvuseXmdpEZPyxOILyjNpHkUTGy,Product 80,DELIVERED,BANK,Y,2025-09-06 07:49:56.462153,2025-09-21 17:49:56.462153,-,,0.2031,TXN-80-50289,29.0,5.0
81,ORD-000081,83,216.01,17928.83,  GEOlXIHgyTYHMEadLzzgUvKZSgnibvFcOMoRZWJhmYgyR  ,Product 81,UNKNOWN,PAYPAL,True,2025-11-05 07:49:56.462172,2025-11-26 06:49:56.462172,Note 81,Internal 81,0.4848,TXN-81-11670,2.0,
82,ORD-000082,43,3054.49,131343.07,oQiEHSZIrwwKPQesTbiwWNyPvaMhDELHwSvTIpxzSLqIcWjnvAhLdwYRoEGqmEFoTNJTPKjyKrkRRflbzonVJc wfjpznHCkRimsrdcngfbLtsCAQYo ciVRJYudFiRTgmQbzBFSRMUVsNMqYXZGUfKTqAgXwmYHgonSwNhTJUIVLmgUaxdciqDuQJwxUqKKw,Product 82,CANCELLED,CARD,N,2025-05-18 07:49:56.462204,2025-05-19 21:49:56.462204,,,,TXN-82-47293,98.0,4.0
83,ORD-000083,7,3663.67,25645.69,hSBDCkoZugXDgZzCsBKXXcsbFrvDOujbzizRM fJTxHysoylMPYlOFYBFHEfnZGkyeunbxBMxdDOVeqwsGtv nNAWIlXabsSsrPmyzQakuKzFiwtDJafndYYprI p ANbDWSEAHmBhuuaQOnlJbEpqGGlaKLf ,Product 83,CANCELLED,CRYPTO,1,2025-10-30 07:49:56.462231,2025-11-16 22:49:56.462231,Note 83,Internal 83,,TXN-83-91159,1620.0,
84,ORD-000084,49,784.65,38447.85,iPHcingVptNxSYjetDcnWTiTUadvcCgjEzDOzGEukehurDRTqihQnDnCuMmyypcXSUWbiJHRWPGnEaenXPUENSRQGMS,Product 84,DELIVERED,BANK,1,2025-07-12 07:49:56.462254,2025-07-29 18:49:56.462254,null,,0.4844,TXN-84-38894,34.0,1.0
85,ORD-000085,67,519.12,34781.04,HqYseLiHxFaqctaNPQVypRylbfQsWozYirZFPyolTXoGEWBaXnfmN pjHZdSaiOxmdIczYmKbbCvrvfruupdxYvFUuHEBondaIvf WyyNxYOlzEqkk bBfUxEOS obWopYQrFxmmJqDvLsXm zKR,Product 85,PROCESSING,PAYPAL,False,2026-03-17 07:49:56.462283,2026-03-19 15:49:56.462283,N/A,,0.2021,TXN-85-55610,28.0,
86,ORD-000086,15,4786.27,71794.05,zSm lEqwWoAMXkNDsBTZmGTIuyeL YokgOWuXwtDfURygUghbKFGXtnqlFKxfpZItaUFmJzSfCuYEhrGTcbWucceYRJNerddFknnOHBhemcNBIkTJtEcKYWRTzkXdnngJYyHHvVtqwGgd CUbleMvpzdHZlbkngHGw,Product 86,UNKNOWN,PAYPAL,N,2025-05-09 07:49:56.462310,2025-06-03 12:49:56.462310,,Internal 86,0.2173,TXN-86-11959,32.0,2.0
87,ORD-000087,69,746.78,51527.82,  QQWjVmEGHrTXqWvnpBOnWHOMxfZgqZlwbLbDzSqsJPcHuVPCXcWEKaMYYygjMvMlkAdQjqIFYymyWEFtzEOdYRnxKdzluWaLwYuITfiYpTkbacvnNAhZH DBlWTQczLBeHmwsWChahdxbpCnJxLzLOludHMseLateBGKOLg  ,Product 87,PROCESSING,BANK,N,2026-02-21 07:49:56.462342,2026-02-21 20:49:56.462342,,Internal 87,,TXN-87-69217,18.0,2.0
88,ORD-000088,96,3271.31,314045.76,aVJKUHkyQEZOhYbGULlwVwuDMqnTnonXuxnybCpMDfMfvhYRjagftqaGQGZwMOgS,Product 88,SHIPPED,PAYPAL,False,2025-03-25 07:49:56.462363,2025-04-04 17:49:56.462363,NO DATA,,,TXN-88-82440,7.0,3.0
89,ORD-000089,71,966.34,68610.14,IHmWNYTq jsUktOeWPRqKSyLDjcexCamnZQCQaOySwQTqVj lYrKpMFjrQDxxF eKP QlLOyZxnOKeuDZSZEWcOUIZjPkLFtaBowNgAEBGmKWoVNNMEOzUSgf,Product 89,SHIPPED,CRYPTO,True,2025-11-25 07:49:56.462387,2025-12-04 07:49:56.462387,null,Internal 89,0.441,TXN-89-98686,46.0,2.0
90,ORD-000090,94,3213.9,302106.6,TBBfOnmEumLVaamFGZTXIpoyVIUqfZxERNhHXpmOS fuXMnEWlGrHLEcRLEwAqAlJrJQdzqR JzYl IfKyYeWHkIIaAlEhkLraVvFsYrOMlOYXKukyqJrgHiFchgozpPrbmstK c bvydwqXQDQQ,Product 90,NEW,BANK,True,2025-06-08 07:49:56.462413,2025-07-02 08:49:56.462413,,,0.0737,TXN-90-98735,94.0,1.0
91,ORD-000091,42,149.29,6270.18,vWihZIIHtpwKnantQsrgvLwAzCQqQmhv EFnRbBKRvtJRhYVDjKhDtrbfObIWbMYJjcElqbxzigjdIKORFHSNiWPGfTlziWccDUBIxoycpDACVPVXdkiISNbe wEcpwwArNovSwKbwSoiHW jyyynAWnxQLoqyPcxhGAyWCiBQhQhvMLOnxakAIXbuMCakKZv,Product 91,SHIPPED,CRYPTO,Y,,2025-10-07 10:49:56.462443,,,0.2618,TXN-91-26149,23.0,3.0
92,ORD-000092,107,3959.22,205879.44,EeGKD...,Product 92,CANCELLED,CRYPTO,0,2025-03-24 07:49:56.462463,2025-03-30 18:49:56.462463,NO DATA,Internal 92,0.3348,TXN-92-52929,9.0,1.0
93,ORD-000093,14,2482.31,34752.34,tMacspzKXmKje jVyVPzIJITrmFrT NnOsuJGNJiovfPlpXPTeVjyPGmxwNNOKxCNVOaCsOQyFctpMBeoGBlRrvpcsnrDExjtmhxFfgKdLtKdCvwBD rlimRvAlRyKIKTaOUhTosZAXaTpRRBUzPTMhdOoZnMoqajnyfMWK UewyACQshSjxXwWBGFCyyprnx,Product 93,SHIPPED,CARD,False,2025-10-26 07:49:56.462497,2025-10-26 11:49:56.462497,,,0.2906,TXN-93-37922,54.0,1.0
94,ORD-000094,78,2175.39,169680.42,yJdLltnFfSSBPzmMJvWdtDvLLmVZRbwGBTZfbLxWmcSYjUINACHipUsjdQgeCaCjVCQWwqUsTrvmwLpBbHDBrejJLuEWqYoFLBqCV S xbimJSiGDVeMTliaTYBZgxUzuwCJryCN MhAWxmoZYajCRoHRNZHtmVjYgQSALbnlCLydgyNJgDRQWb,Product 94,PROCESSING,PAYPAL,True,2025-12-29 07:49:56.462526,2026-01-12 10:49:56.462526,N/A,Internal 94,0.2053,TXN-94-89119,93.0,
95,ORD-000095,75,3979.02,298426.5,IpfzDTdPwPpUyBS sGpZBXoJAmjjSZiCrCWxaSVmGXEFSYwbvHFkeYcTmBKmYATtCnwHqVPeCagRkoQrygIABy XtwGyWJpYssEZbsVmHhLegBUYpdlsiqNJtQ,Product 95,NEW,CRYPTO,N,2025-06-19 07:49:56.462551,2025-07-16 19:49:56.462551,null,,0.0372,TXN-95-95211,41.0,1.0
96,ORD-000096,79,3146.13,248544.27,eStpphQcQhHOUybMCpdRtTjXPNp aLE xpSPEeQeDcMIsEEdbXzW,Product 96,PENDING,BANK,N,2025-11-16 07:49:56.462569,2025-11-22 20:49:56.462569,N/A,Internal 96,0.0432,TXN-96-87901,1727.0,1.0
97,ORD-000097,47,2365.48,111177.56,lOHKVwwjmRggbieKkeleFqbGYcCBduvQigEJUbiJkuDRkxiOUHz ZLKd,Product 97,DELIVERED,CARD,True,2025-04-16 07:49:56.462591,2025-04-25 13:49:56.462591,NO DATA,,0.4439,TXN-97-72801,38.0,1.0
98,ORD-000098,31,3611.16,111945.96,bVnYntbAnBOsRAsLsTylROluSJYAeITNOqVOZZYOEuOdv,Product 98,DELIVERED,CARD,True,2025-09-22 07:49:56.462612,2025-10-17 15:49:56.462612,null,Internal 98,0.2986,TXN-98-62022,51.0,
99,ORD-000099,92,685.49,63065.08,lybfKBabAWocwnllbNrCApKKDHImrMSAhTrCKKDroqUlOVYPZWBiNwCWDzvDHhmanmnt,Product 99,SHIPPED,CRYPTO,0,2025-10-28 07:49:56.462632,2025-11-19 08:49:56.462632,-,Internal 99,0.1329,TXN-99-61497,30.0,4.0
100,ORD-000100,17,193.92,3296.64,frVEzbnBafNoQtjfqludvufubkteGvNPsLoZWjvZuNXXZ AeobpQoKorEJPbmae,Product 100,CANCELLED,CRYPTO,N,2026-01-06 07:49:56.462651,2026-01-12 18:49:56.462651,-,,0.4843,TXN-100-59336,76.0,4.0
101,ORD-000101,174,629.41,55388.08,  IMONQuCCIUXrJxZFnPGeKWbgkQPTNY  ,Product 101,PROCESSING,PAYPAL,Y,2025-04-30 07:49:56.462668,2025-05-11 00:49:56.462668,null,Internal 101,,TXN-101-72109,60.0,1.0
102,ORD-000102,43,3562.93,153205.99,rLqjYnGuEpSZNzKZSgsAZfZN XTIxoyJpNFmJRLDRwWBzeYTcxyZfKHHrvdNco YEDeWpHVSQqsh RCHzJQLTIEDIchUuHYzRsDUMdB ybVPoXXzEgweXnuIZ TmOyQjOUzYRJWTOZjAMzpJZAayDghm,Product 102,SHIPPED,CARD,False,2026-02-01 07:49:56.462697,2026-03-01 00:49:56.462697,NO DATA,,0.0817,TXN-102-31757,52.0,4.0
103,ORD-000103,75,302.95,22721.25,JvbCtMk RItdqOJhfMRk zSNSbcnBdHNwLONXlbQQLEVBooiKxMCTXjvdzpTRuxwuJeFif ozsTQkrhhjZv llSuYnjXYlaWO yPnOMmeBhhy,Product 103,DELIVERED,PAYPAL,True,2026-01-12 07:49:56.462720,2026-01-26 21:49:56.462720,NO DATA,,0.3164,TXN-103-87798,4.0,1.0
104,ORD-000104,46,4202.97,193336.62,  vWvXkAm gCsvOOmhPTlJjNlbQMRMLcCEhlXbNakmOKHCQlovOetzDWolfB  ,Product 104,SHIPPED,CARD,0,2025-08-14 07:49:56.462740,2025-09-07 16:49:56.462740,NO DATA,Internal 104,0.4468,TXN-104-95530,81.0,4.0
105,ORD-000105,48,2447.85,117496.8,ClGiprLHxI FBtkMh lQcFGGWJBllKbiFtEJZQPKMgaxUNBHOvy AyURECnDsGVaBjhyifsOmJpE mFGWpkDqNvxJtddAbhTahQykJlNiMIyMRjMpAolZwuQEbaDwMMNlTiqWxOUHkystXe QPGbkfvWOItYfpNRLwYSnAlYmxDdOVLgXbrxWek,Product 105,CANCELLED,PAYPAL,N,2025-07-30 07:49:56.462772,2025-08-18 04:49:56.462772,,,0.1367,TXN-105-44606,46.0,1.0
106,ORD-000106,52,2541.05,132134.6,lcirhcTIRuuGHolPmnvr jfsbmxaClTwpwVFdznowWgNeejRcNMRvqsPLLLHVcPqqFltSwLvflqNObFPzPa UdTQTfCWDuWQFGOgWHMbsgfRQlXvxAQAzCIGhTLNYTWYS aWLFeZlRdkEihDXOoJYRzJXytDuLnavdW,Product 106,PROCESSING,CRYPTO,N,2026-01-09 07:49:56.462799,2026-01-10 16:49:56.462799,NO DATA,,0.4973,TXN-106-87582,48.0,1.0
107,ORD-000107,63,3369.2,212259.6,fDcICVJgJImKSXkjsUAAMhwhgpJFDKL RSULHEvDZtsehclw,Product 107,CANCELLED,CARD,0,2025-10-28 07:49:56.462817,2025-11-01 16:49:56.462817,NO DATA,,0.3736,TXN-107-63355,6.0,5.0
108,ORD-000108,89,3056.31,272011.59,nQDmwroUbvFRNRWbRKyswDKHWsIzh e,Product 108,PROCESSING,CARD,1,2025-05-04 07:49:56.462835,2025-05-19 14:49:56.462835,-,Internal 108,0.0896,TXN-108-34973,87.0,
109,ORD-000109,59,2031.78,119875.02,  GUQkf...  ,Product 109,CANCELLED,CRYPTO,Y,2025-11-24 07:49:56.462858,2025-12-05 14:49:56.462858,NO DATA,,0.3176,TXN-109-73139,76.0,5.0
110,ORD-000110,13,4639.92,60318.96,XheAXTVBAIYQEhqZsyOOxlrAxoYsglLAYhN RhqNgrrdyBDjbcnrmNjYi xzuucgCArKAeJczlKRLutktNhgIbSLXnYlHgQeWsFTuqLqXlFGzQKtmm,Product 110,SHIPPED,CRYPTO,False,2025-05-03 07:49:56.462884,2025-05-21 17:49:56.462884,Note 110,Internal 110,,TXN-110-13296,97.0,1.0
111,ORD-000111,82,1513.42,124100.44,pFtLLRLHMBeXBcLXUgEiGlxWBApTYlgimFncUaxKZMUUBQDqyTnyluT saJxZhTDiTjKCgRlTwYiDnxw,Product 111,PROCESSING,BANK,False,2026-03-12 07:49:56.462905,2026-03-25 01:49:56.462905,NO DATA,Internal 111,0.4992,TXN-111-66477,73.0,2.0
112,ORD-000112,5,4500.77,22503.85,IvVC fkIo BME eZI QsingUNyKzLqLXPnYfKMEXNRQLEndnEkfOvWuEjvwAzEtDdSqz dsP bDCpwAgkGKzvtbeeGrBapNvnGOnFaaMYfX,Product 112,SHIPPED,CRYPTO,N,2025-05-11 07:49:56.462928,2025-05-12 01:49:56.462928,N/A,,0.4529,TXN-112-39382,68.0,
113,ORD-000113,49,2271.49,111303.01,uJujbJgQOywljtQExiot fSItKGiUygKqGSyAHjSvRFAvDCHDNbOsGksuZTRSplKkToUcuhuAwQUFQQMBIuGRHZNsSQmTWTILgbtxiIDoSBvUInUmQsDXOzamlMtvjMgvuZBKoPzycQosMuj nbfQUv,Product 113,CANCELLED,BANK,Y,2025-07-29 07:49:56.462955,2025-08-25 05:49:56.462955,null,Internal 113,0.4454,TXN-113-61716,60.0,3.0
114,ORD-000114,35,3458.59,121050.65,TNnTYVkPGorhcYERdUbHxzCKFgpBFyDyB TbenVxIoYBlsYWJOKvjyMTywyzHWCXXFmMWTEgAnFFZYfNkWAXxrKPaEOHNStURoAZBOKpC,Product 114,SHIPPED,BANK,True,2025-11-21 07:49:56.462978,2025-12-02 03:49:56.462978,null,Internal 114,0.2164,TXN-114-53065,85.0,3.0
115,ORD-000115,1,4340.02,4340.02,GzBGk...,Product 115,NEW,PAYPAL,True,2026-03-06 07:49:56.462998,2026-03-18 18:49:56.462998,,,,TXN-115-79690,1129.0,
116,ORD-000116,39,2642.2,103045.8,PbmZWsCLlBxRFUFBNoLHrBfTCzTjBhXTFUfs,Product 116,SHIPPED,PAYPAL,N,2025-07-21 07:49:56.463018,2025-08-19 13:49:56.463018,-,,0.1692,TXN-116-15376,32.0,1.0
117,ORD-000117,16,2876.36,46021.76,  MSr...,Product 117,NEW,BANK,Y,2025-10-16 07:49:56.463048,2025-10-28 09:49:56.463048,-,,0.2061,TXN-117-69350,56.0,4.0
118,ORD-000118,70,1163.7,81459.0,LjjOxzhRqSnIkKiARvxPreKzRqGiuxeXnRlQGrerQvIkoXHPEaDDtOFuJQdVJCSEPmOHUhuAjcymLOcuLkvWL ZAmXPruQVJxvRWZRyuJcsdMWHzwHXnZWibvnxknncpeKwnLThn,Product 118,NEW,CARD,UNKNOWN,2025-06-20 07:49:56.463083,2025-07-05 02:49:56.463083,NO DATA,,0.2044,TXN-118-92227,13.0,2.0
119,ORD-000119,24,4164.95,99958.8,DUzwLkTJKcokDac QGeRctgeoySPWEOtFrhbjGwYQlVAkqTHzVMgceFiVhvFpQkyoxZipegoQjwsTjkevsBwhyrhyhcmHzdyqaVsNSKxzwayedjKeuUFQZtQEmKmHtCMLZUwzcxphfBbouoNPHKNEhbdPWrqAPfGkutnZkmqLtqyUaRVgOnxxHhPaZ,Product 119,SHIPPED,CRYPTO,True,2026-01-20 07:49:56.463116,2026-01-28 03:49:56.463116,N/A,,0.34,TXN-119-39356,28.0,
120,ORD-000120,96,2354.03,225986.88,IStCyGtsfYmKDbLZKMVFPGDnIzlVpABLnpuLQp shNEXtbAXutEuUyUqhXjfJibgXHuNYgxTbg UPxaIFSaDIcU AvibXQJByAAcoFhugYfrIOFvxZxHYtK,Product 120,CANCELLED,CARD,Y,2025-12-22 07:49:56.463141,2025-12-28 15:49:56.463141,,Internal 120,0.4508,TXN-120-25745,27.0,3.0
121,ORD-000121,94,4169.71,391952.74,  JQMPGscswNUMwztggfMnxZAGt XJYIqCtGFNjhbekKVwEhQfewFktJleOzlruhQMzmrrwjhJPYnAgDvTFptxEigEeIBrXQEoMStOIqZKAzSepdgppqsAKdrsThZiGBMjFTxswUnkfCVPZQCrvOmWIoQdLahzNzGsShWaTQAUGGXHliSHnxYlqAHfrATptceZvS  ,Product 121,PROCESSING,CRYPTO,False,2025-10-14 07:49:56.463171,2025-10-28 13:49:56.463171,N/A,Internal 121,0.1,TXN-121-33313,16.0,2.0
122,ORD-000122,19,3318.39,63049.41,pzTNnpoudYHsXzcJwQnETex surdHNNajpfrdBVrnRCYrglkuMaBZFWrwOqgIftzjdrNqjeEgKIiEGAppNlBtLVEEpiragiLfqccVILxZBBvHCKhjQgJyJYYWqoHgWqQMDbfkBUltRCjZpCXZMhMMn,Product 122,PROCESSING,CRYPTO,0,2026-02-04 07:49:56.463204,2026-03-03 03:49:56.463204,,,,TXN-122-28276,41.0,2.0
123,ORD-000123,156,4405.86,427368.42,mwQRzbOGMIHJFCHWwuycCUTzhcIjpKbSLUtdKRNLAWpyZ,Product 123,SHIPPED,PAYPAL,False,2025-08-08 07:49:56.463224,2025-08-23 01:49:56.463224,N/A,,0.4054,TXN-123-79710,76.0,
124,ORD-000124,97,3619.87,351127.39,LmDLl...,Product 124,PROCESSING,PAYPAL,N,2025-07-07 07:49:56.463259,2025-07-18 04:49:56.463259,,,0.0649,TXN-124-15686,53.0,3.0
125,ORD-000125,38,4217.43,160262.34,dHfgr,Product 125,SHIPPED,CRYPTO,Y,2025-10-13 07:49:56.463296,2025-10-18 23:49:56.463296,,Internal 125,0.4993,TXN-125-99736,88.0,2.0
126,ORD-000126,77,4800.52,369640.04,O yIzQeBOVDEADSywMWTlzIglCCEGIQcAlognsAXQeNyMoCVbYEvqJnHfUQBGWf HmuhtoqkmjeDnXmqwyhcyHOkDocVtIMOJoXTxXBFvyZUCQXiL,Product 126,PROCESSING,CARD,True,2026-02-26 07:49:56.463334,2026-03-17 17:49:56.463334,Note 126,,0.0046,TXN-126-46337,3.0,5.0
127,ORD-000127,23,1475.93,33946.39,KtAKVoXbKqwzBnoYgpRYdnDygagyPmiy,Product 127,NEW,PAYPAL,N,2025-10-18 07:49:56.463357,2025-10-27 20:49:56.463357,Note 127,,0.0673,TXN-127-59310,85.0,4.0
128,ORD-000128,73,4959.4,362036.2,InQKOHdQm QxFNXEnSiyoBfXkewZmnRWKRfPiteRdnmOoMiVQybRZKlheIigRnHgSVHbafNIkPtgdJoIwXIYNtkohPgSfKJGLqMvLCTrlO qZvgHtCoGRIZjkkDFRBKY,Product 128,SHIPPED,BANK,Y,2025-06-25 07:49:56.463382,2025-06-26 13:49:56.463382,N/A,,0.2479,TXN-128-15973,64.0,
129,ORD-000129,12,2929.96,35159.52,RQtPRWsoLAzpWDoFbwQcaEUWuCgNyQQAFPRDVTIuEhbSbitQskxexE TRhHnbDvhJVfzkKPltImKKEnHACYXyEiXwPAWEMrQGNsHSMUjMMAUKTQxfmTXoblZuJguyWobJZoWrteDmegaahUgMizIJrsQXZYxXwzoklLlNR,Product 129,DELIVERED,BANK,N,2026-01-08 07:49:56.463413,2026-01-27 02:49:56.463413,null,,0.3849,TXN-129-85820,24.0,1.0
130,ORD-000130,45,599.35,26970.75,haxinVHY,Product 130,CANCELLED,CRYPTO,Y,2025-04-10 07:49:56.463429,2025-04-26 14:49:56.463429,Note 130,Internal 130,0.2484,TXN-130-57342,46.0,4.0
131,ORD-000131,72,2839.41,204437.52,dybQ cHSyTVfgzkYXNBcZiKJ GRKBvLadhbIzUYgENojFIrvcmdrGP,Product 131,CANCELLED,CRYPTO,1,2026-01-18 07:49:56.463449,2026-02-06 22:49:56.463449,N/A,Internal 131,0.0148,TXN-131-31934,26.0,1.0
132,ORD-000132,71,2629.35,186683.85,QTUodriQoYXcBCAsLzs,Product 132,CANCELLED,PAYPAL,True,2025-05-21 07:49:56.463465,2025-06-04 17:49:56.463465,null,,0.0215,TXN-132-91082,57.0,2.0
133,ORD-000133,51,2062.1,105167.1,JgjwrCgOhqZlDOrcYnvfUnkpUTVfPWLUxZxVDUwBSXVYCxGYeuQxHZpexmECVlzdiEUfNsJBhV  xax,Product 133,SHIPPED,CARD,0,2025-04-30 07:49:56.463486,2025-05-25 10:49:56.463486,,Internal 133,0.4009,TXN-133-68596,48.0,4.0
134,ORD-000134,23,4928.77,113361.71,VhcZPYJYiYZPgtV  inbPyAEPgmLjPuaCMaUWQlIcYbVoRZRvIgBwXoVFTTQRbAccAXfomUbcoFMJ VpuxIHSuALxUWVLQSNntAwBpCAdjAUHnMGAjknEeiklUSBSWgDbyRlZJaMYnPwWztRoMyKupwFmefKNtIAPJxRXRMuTzuDgANsHFqUXdt,Product 134,SHIPPED,CRYPTO,Y,2026-01-08 07:49:56.463515,2026-02-02 14:49:56.463515,null,Internal 134,0.2,TXN-134-49201,95.0,3.0
135,ORD-000135,10,3435.01,34350.1,tcVjRyKIwKbuzqTwEnQenkCkEVmbeWQAJvnCsAtKsEfdkGXsLBqXYUkALemsvwGZn QCQsUCJdIWrKVKFN PWwnwFHwYFuUXpwTSzFkzMG eUg RAeOK qMJgaCJiWgTtdcosQjq oKhervHml,Product 135,SHIPPED,CARD,Y,2025-12-28 07:49:56.463543,2026-01-09 13:49:56.463543,,,0.1615,TXN-135-98289,69.0,1.0
136,ORD-000136,2,1175.85,2351.7,AqTOSdoihppNsztONlTXBTHUGyhoqPeWazJjJLmXOzHlxsxdgsYrqXpXjuwrKEQEUGjLSYsXfUSlnciGNZIrjpxkLSdgTTlWKf smKtyWYQeNwJ bXuIJFcMSknlonRNDQFniOWacHiVxMmiASAUxCJfFlCtcccdwHhBTIzxr,Product 136,UNKNOWN,PAYPAL,Y,2025-08-18 07:49:56.463570,2025-08-23 10:49:56.463570,-,,0.2,TXN-136-70623,84.0,1.0
137,ORD-000137,24,3558.98,85415.52,sPOvTpRdpvkgqkZORBfM uJtRtErvcXWWmlNiEuonhaiZgeosWHSkHmvcdhwljScePiFhaPtOqZkiGte JXEVDbQJJQkcCCl pAyH,Product 137,NEW,CRYPTO,Y,2025-12-28 07:49:56.463596,2026-01-10 13:49:56.463596,N/A,Internal 137,0.1961,TXN-137-89634,40.0,
138,ORD-000138,56,4646.5,260204.0,KDqBAU,Product 138,SHIPPED,CARD,Y,2025-10-01 07:49:56.463611,2025-10-15 14:49:56.463611,null,,0.3166,TXN-138-31648,74.0,4.0
139,ORD-000139,49,1902.23,93209.27,TlWhxRzHqRvCMLzcKykJmHUZwfsXpMuCZUuADONKYXGiZG VNKQIWtBwLweJoTZmIUCCgEkyFQIPkZFPHGQeJiXbufOjaiEtlXmRHKJpaDezjgFwjSjsaSmJyHvEKaafE NYtsYlOXTCnlTWztdpAxgyHVKxhhZWScHIMBTCMpLIjkgJatFLjKChNsLutIcilfysp,Product 139,CANCELLED,BANK,False,2025-09-01 07:49:56.463643,2025-09-22 08:49:56.463643,NO DATA,,,TXN-139-20936,52.0,4.0
140,ORD-000140,15,4016.22,60243.3,  QNvhF...  ,Product 140,DELIVERED,CRYPTO,0,2025-08-16 07:49:56.463670,2025-08-19 07:49:56.463670,null,Internal 140,,TXN-140-83989,52.0,
141,ORD-000141,13,2249.8,29247.4,rXzYOcUJDn YqAiyhTMdWHIjoDzmLAZYGUkHrzKaLnVGEvwLQquCoJnDqOQsLFDDJvPinZTSTVXHcfwnPgK,Product 141,PROCESSING,CARD,1,2025-08-26 07:49:56.463694,2025-09-24 17:49:56.463694,,Internal 141,0.4925,TXN-141-33206,54.0,2.0
142,ORD-000142,68,2783.47,189275.96,VkypotLNUXkUXefrVo rIiRHCpTOuAVdHgWoAGVJpFU jxklWGU,Product 142,SHIPPED,CARD,1,2025-11-15 07:49:56.463713,2025-11-15 09:49:56.463713,,Internal 142,0.0596,TXN-142-58311,84.0,1.0
143,ORD-000143,29,4283.3,124215.7,UjKmryVjrkeMenZVmzHRuikcRdowwNFgbQFvNWGUhTdWFLbrwToeEfVqh ecWOj iXGw TYHfjDVoLDhbyuuGHZAnbddeShuIlznSWdZEiLSNLFyryxVVLGjmsAEIFC,Product 143,PROCESSING,CRYPTO,0,2025-08-07 07:49:56.463737,2025-08-07 23:49:56.463737,-,Internal 143,0.0499,TXN-143-58361,76.0,2.0
144,ORD-000144,94,3363.59,316177.46,qORmcmZwbhsDvHuLTwsJWuWrejdAgih,Product 144,PENDING,PAYPAL,True,2025-06-21 07:49:56.463754,2025-06-22 06:49:56.463754,Note 144,,0.2,TXN-144-48455,8.0,5.0
145,ORD-000145,21,4005.71,84119.91,mOOYr...,Product 145,NEW,PAYPAL,N,2025-06-24 07:49:56.463785,2025-07-07 17:49:56.463785,N/A,,0.1,TXN-145-42820,3.0,4.0
146,ORD-000146,57,1407.92,80251.44,q NpRziXVwp MnhKSEnjoxrziibmQYAk,Product 146,DELIVERED,CARD,False,2025-09-07 07:49:56.463805,2025-09-30 14:49:56.463805,,Internal 146,0.3833,TXN-146-88982,11.0,5.0
