id,order_id,quantity,price_usd,subtotal,product_name,description,status,payment_method,is_premium,created_at,updated_at,customer_notes,internal_notes,discount_rate,transaction_hash,customer_id,warehouse_id
72,ORD-000072,79,1145.26,90475.54,Yh lcQfmJiSWzykgFZEjzRErvzrIkmexPWEAKNXRQmMdVxrMZK,Product 72,CANCELLED,PAYPAL,N,2025-11-28 15:08:46.639093,2025-12-23 11:08:46.639093,,Internal 72,0.362,TXN-72-58615,39,3.0
73,ORD-000073,13,339.23,4409.99,CMKfQBmjNMbmUIPpcybrKFnFmbQFHtUbnfxhepIRlkubRcPSsNRBPxyZdidDaCOWcEuMsUohIptBjEzVbzRvc OkSlpisnaIzTzbIOmmihMZdTTcpiSogfgzVANbHp WAuu,Product 73,DELIVERED,CARD,False,2025-07-31 15:08:46.639114,2025-08-02 13:08:46.639114,,,0.1563,TXN-73-37409,10,
74,ORD-000074,71,2619.21,185963.91,mJbevwKxBgvPhgsTYHnajCVavFKsctqWyByvlXCWnBpMZveuKtjSZpqpFfnYPwipzDbASU vUyvpfsWvrdL,Product 74,NEW,PAYPAL,1,2025-03-17 15:08:46.639132,2025-03-31 22:08:46.639132,,,,TXN-74-47245,42,4.0
75,ORD-000075,98,534.05,52336.9,gtPMNPYyrDiCBJDgBsJBLGnRCYyxpdcFFrItuClLrHMSoxInXFzZSweXYBWkRaKpIDeSMqUYNUkBZISTgILydeLCVSqnnfSwDSTLiAoIUPemutvbnrZPXCJPPCCRscFKkZhpe AJ,Product 75,CANCELLED,CARD,True,2026-03-02 15:08:46.639153,2026-03-17 10:08:46.639153,null,Internal 75,0.038,TXN-75-78139,32,3.0
76,ORD-000076,77,4090.9,314999.3,kjdbgJcweFKYtcPfZhmjkJXYPsUvppJnddKXcLFjOEqHrPiBInGEX KEEcxYUrEh LYexpzHbrEoTZEMxtkxPlsORGkHZguaIvUrZxwVsaGyPHUmNFbpIqdVxiSNGNMScwzpcqwaMTICaMVqezuSZdiluNruLUvQJi,Product 76,DELIVERED,BANK,1,2025-06-14 15:08:46.639177,2025-07-04 04:08:46.639177,null,Internal 76,0.2701,TXN-76-44094,58,5.0
77,ORD-000077,66,1030.95,68042.7,TkOTtAJlMgMcXEXMsLCAjIzXHuDdyBbkOnIrhlBTMcGEIAaCXzbZTVgqYmPxgLdHaAywBe bNRUCnQ XUHnNojhm,Product 77,NEW,CARD,1,2025-12-06 15:08:46.639195,2025-12-23 00:08:46.639195,-,,0.4531,TXN-77-92528,98,3.0
78,ORD-000078,79,3729.75,294650.25,EBqHnorp EjWdutNZWwUrUnFnAuuwbnuFKEhkeYDqJMuW IaeYlsqaGSGNWrMvXjMBqMWenQLgRYBDOAuVpKJAavClUGMmLRGGYRzjLzZhGHTWClTwFjScuB,Product 78,NEW,CARD,Y,2025-06-28 15:08:46.639216,2025-06-29 02:08:46.639216,-,,0.2697,TXN-78-29411,71,1.0
79,ORD-000079,69,911.34,62882.46,bKvlaIJrqTzQqpVcdMrCVRirOliaufFrUByWvEBtPYCKHYgLHPRUViVfzhFJIkguYexOLrLyVGpqpWpKopQCgAbsUKxeiUvPloJilWiwTuXlRJaVkpYrqDYqdWEAXMA,Product 79,DELIVERED,CARD,N,2025-05-17 15:08:46.639236,2025-05-23 09:08:46.639236,-,,,TXN-79-43993,53,2.0
80,ORD-000080,25,4292.39,107309.75,GaiGyGtmVOoghGxDuQTwFkmfaweHpJgrmgUGUIZdtsVbaXqpTrzOmpbWvHlgFfReYMevVuVoENEJzdClYvFsSkRlyajmHqlaQenrLwFrSdlWRHPvJLalMwXp,Product 80,CANCELLED,PAYPAL,False,2025-09-18 15:08:46.639256,2025-10-02 12:08:46.639256,NO DATA,,,TXN-80-44448,89,3.0
81,ORD-000081,44,3101.35,136459.4,hapWOEsxKdMunPvGaEsmrpnDwUbZQBrQOmxbdzdcpcjHTEyDrftfEFFmHZDpHxTDnTaZyAHDk nb aWPGMtolbdYyulrIyJUirBcBlyMSRAtGKCECaMkIlqoyHvYuiDsQvcRHj,Product 81,CANCELLED,CARD,N,2025-05-06 15:08:46.639277,2025-05-17 23:08:46.639277,,Internal 81,0.0484,TXN-81-46998,33,4.0
82,ORD-000082,29,2888.3,83760.7,YBzNRqjXXTaJVyMqCgobMwmCnIgrfRYSurwEHKPSoQmBroOR rNtktVZGfNbdnvnTxeJQughFqIAgzJiedEwbWcBmKLZSyEAEszWliPQoJYPAnJbGLvAZacManxjqqSSGvaJoQgBtFeJbiraLGOYuixGJONMVTJjEkMTqLIvLUXPqlccVijXU,Product 82,DELIVERED,CRYPTO,False,2025-08-05 15:08:46.639308,2025-08-27 07:08:46.639308,Note 82,,0.3513,TXN-82-22021,12,
83,ORD-000083,98,3840.03,376322.94,JKnicZvHABCYrzuOrUiUSYflNHPkROBkMjWicDuTPVcKbhZAoXA ZdNyxGh OdOyjRCZhxMXRYzxKOJkKjEeeSbixVHi,Product 83,DELIVERED,CARD,Y,2025-05-15 15:08:46.639329,2025-05-19 19:08:46.639329,N/A,Internal 83,0.3288,TXN-83-79506,28,2.0
84,ORD-000084,26,3175.79,82570.54,FqqPcWwyquhDbYMUFnZvpZNPwVVOsvvyMlDKztJFxbEBaalTVAvtqVsGQiWC TFKuvEYwWmnZQRxP,Product 84,CANCELLED,PAYPAL,0,2025-06-15 15:08:46.639346,2025-07-11 16:08:46.639346,,,,TXN-84-59443,82,1.0
85,ORD-000085,6,1984.36,11906.16, ldpObpuJyKTliocKPjIAx,Product 85,CANCELLED,BANK,False,2025-03-27 15:08:46.639360,2025-04-18 03:08:46.639360,null,Internal 85,0.3743,TXN-85-12853,38,1.0
86,ORD-000086,80,4627.61,370208.8,hwyWiXkuVyPikaTdHVGTzzWkvZoAoZqrmmqTkpnAeRABlqOHXxKXBBBWqUfnEhFMqjbhueFhwOJmiCsFSbWgEQPKArREMQuGGdFVuGioIQFqdJjLHrsChBBmhZgqIGNLeydqifTfs,Product 86,PROCESSING,CRYPTO,N,2025-07-26 15:08:46.639393,2025-08-23 08:08:46.639393,N/A,Internal 86,0.4987,TXN-86-54771,18,3.0
87,ORD-000087,14,10.8,151.2,JmvIhEPVdVnpwrZjo gWIpT  SMjheFJXQzvkgOpIehqAEfTwOLVluUR OvxVy JWd v,Product 87,NEW,CARD,0,2025-12-16 15:08:46.639445,2025-12-21 08:08:46.639445,NO DATA,,,TXN-87-84825,87,4.0
88,ORD-000088,42,1064.24,44698.08,w tggriMKQdtpslZuJbXXVLh uZmATqYHwKfVgMhiFMSThEc,Product 88,SHIPPED,CARD,True,2025-06-28 15:08:46.639481,2025-07-15 05:08:46.639481,Note 88,Internal 88,0.0358,TXN-88-59407,47,1.0
89,ORD-000089,72,2699.18,194340.96,HNprQ,Product 89,SHIPPED,CARD,True,2025-08-06 15:08:46.639505,2025-08-31 19:08:46.639505,NO DATA,,0.1144,TXN-89-74729,77,
90,ORD-000090,92,1811.31,166640.52,NUwARAgNm mleebcDFhnOAWSPIqVACcLVcWKTVjnVXDrTPCJjaJhuNvguDUzfnsDLUDLQZyTytmGPrcRgmNLoEWrhKw GUjELrWbAfIuyumRjzKGhfWeABy iNhCgBQjCeycRPtaxbBkOXgIuLrjtEjOKHKUuqqmhcZErTgaAiqqGhhivqkTw kBWspHqvCmc,Product 90,CANCELLED,CRYPTO,False,2025-04-20 15:08:46.639560,2025-04-22 07:08:46.639560,N/A,Internal 90,0.2371,TXN-90-26611,82,2.0
91,ORD-000091,30,4877.28,146318.4,ucwVGFbyQEHGTpeYHseTvEZ ScVJvWTPvlSnwFUiBfzVZTlumVUGvEhVYkaWv,Product 91,SHIPPED,BANK,True,2025-05-27 15:08:46.639598,2025-06-11 18:08:46.639598,Note 91,,0.126,TXN-91-60501,86,2.0
92,ORD-000092,57,1492.89,85094.73,dqPECOKXiXTLGHXLcULmyKEwwtlTpcRnBfjQpBmlRKNKQnQCJCrhLUiPSykARtPqFNSbhwWIdQwsXfSigmPukREJObyoGnoLTYtCVy enuOlfzpGFJmEnllPnsL,Product 92,NEW,BANK,False,2025-05-20 15:08:46.639650,2025-06-05 15:08:46.639650,NO DATA,Internal 92,0.3333,TXN-92-17611,20,3.0
93,ORD-000093,19,3069.44,58319.36,dvJnNnYJfhQEtaSGFiOvqgjnBKZWhICxAcHMGCgVpQYIFcESoieSeSPEWyjWTktkITsNhVkG RyqpijCtwmhQPPIavsmCKLhyaVCQ sVmywKiEoxtgDQEJJuRHzLyEchRcnFTXmZdzLAdyZMPxvxAIGxEZeskjzSCKdwEvb,Product 93,CANCELLED,BANK,False,2025-03-25 15:08:46.639705,2025-04-02 20:08:46.639705,NO DATA,Internal 93,0.0696,TXN-93-97547,54,5.0
94,ORD-000094,22,1809.25,39803.5,iaHkyIiwzLWMsguoJUzaGNfptmAAeumIixPZbKUbTAWyzaidMcKRTKIk,Product 94,CANCELLED,BANK,0,2025-03-18 15:08:46.639747,2025-03-31 16:08:46.639747,,Internal 94,0.4668,TXN-94-87529,59,
95,ORD-000095,77,4620.55,355782.35,RJuBrcZJ,Product 95,NEW,PAYPAL,1,2025-11-22 15:08:46.639775,2025-12-05 12:08:46.639775,-,Internal 95,0.2413,TXN-95-61865,14,
96,ORD-000096,78,3377.55,263448.9,RmkCjvqYBUReBsVMZzyIwjcpZvmUYL JUPNEdZAiDSLkxxuKmuLZRSIMbimBTU,Product 96,NEW,CARD,True,2026-03-17 15:08:46.639818,2026-04-08 08:08:46.639818,Note 96,,0.2063,TXN-96-14497,44,2.0
97,ORD-000097,34,4826.92,164115.28,UAolvwVlUxmrToUuQJTZAueggsdzwf LHVBUTdRlmhFtFrIGzVUYybqBsqXNDyfbOpSMXVXwjNvGsByvxjwELYUCvrrnsNasMLjHlaMegNYHfTtyncMgKqOzYajiCFsYNIEgEoNSHMZBFnptJtGBNgFYEOsnQIlPEbOnph,Product 97,DELIVERED,BANK,Y,2025-11-18 15:08:46.639860,2025-12-13 04:08:46.639860,N/A,,0.0487,TXN-97-68020,52,
98,ORD-000098,66,4788.21,316021.86,LbCJoNmGmbI UUZubRZkyXlCDWXeBtexIISJBSQSeFudtHhETBLNBpAUEVsMjUvvfbQ UCuByKmp  qDvth,Product 98,CANCELLED,CRYPTO,True,2025-10-28 15:08:46.639886,2025-11-12 15:08:46.639886,,,0.0111,TXN-98-71984,97,3.0
99,ORD-000099,37,47.94,1773.78,TygPmCgecqSMRIbbUcYnpTMFsXMbloKojjiLwsmNbIdZzLtTXmaoEdHPLnIYtlYjtQhkjUgGiqBUDxWhdeXyZnDwczQJFUhzGcUNqajlxoBmPs,Product 99,SHIPPED,CRYPTO,False,2025-10-22 15:08:46.639912,2025-11-14 12:08:46.639912,,Internal 99,0.2572,TXN-99-79053,26,3.0
100,ORD-000100,71,3443.8,244509.8,ccNzmBODDpoXQVptwIxRaDvUm ppdQvp JiUhQRWklomKYlcHUnkRzICkGmdZmjXWCKmBpiMUJHIGvWVJFPenaXIA CMfe,Product 100,SHIPPED,BANK,1,2026-03-12 15:08:46.639931,2026-03-18 10:08:46.639931,NO DATA,Internal 100,0.1513,TXN-100-87772,41,2.0
101,ORD-000101,34,2010.39,68353.26,XVXmVEvwKMaAypmrxtXkKfCtxlXcdooFSxZdwbWpreX mbadZsumOvLdFzTZgqpEACtsgMYQzvopXlYfmKInuXCGGhnsNggLSvO,Product 101,DELIVERED,BANK,True,2025-07-08 15:08:46.639951,2025-07-30 23:08:46.639951,,Internal 101,0.4789,TXN-101-90224,67,5.0
102,ORD-000102,79,645.59,51001.61,nHjHjBlFfrtkzjLCuxmXiRFUDwMJoDbQoObkuTSZWVBAycvOhHEWMiXODAnRNhCBfeapIAWmFwIlSvyLBHlapgh fpWvbmxLxAK Lu,Product 102,PROCESSING,CRYPTO,Y,2025-08-09 15:08:46.639978,2025-08-12 10:08:46.639978,,Internal 102,0.4733,TXN-102-92219,13,1.0
103,ORD-000103,78,4070.55,317502.9,AjCqTkPHUoNcuLqtgZRBjwYgntrIvDbVVsrpnaUiixjuFmRNKEALlzLiQ WxHDxlaFyandUpfJCVYvyJhNKVgaVRqjEbZQ,Product 103,SHIPPED,CARD,1,2026-01-28 15:08:46.640000,2026-02-08 20:08:46.640000,,,,TXN-103-76129,83,5.0
104,ORD-000104,4,1521.08,6084.32,DTpk SRaqaWjK abkgtOPsMDmWlfczQKuXWSJzxwDxOGXQgUUVAXAVeFQogJxvtvSUjOYhDsmuvtfprQmhyYxbMdbAMfsvDRUdfKXejJjzzCiNheIvSECqwCqdeMRpGvozMZmRWzZltrvZhHmCTBjGnGyBBnOHTLlRDeBVsqJG,Product 104,SHIPPED,CRYPTO,False,2025-10-10 15:08:46.640048,2025-10-25 22:08:46.640048,N/A,,0.0464,TXN-104-61304,70,2.0
105,ORD-000105,83,2154.1,178790.3,LayHz DzejajdwrGRquxLB yZUjQKxHkDaMXQLfMi zNMMxZnDULcnGBQzwzpuOxMVcVGpDxOExCirXocXxKmRfRFAYQTdclCyFjLLdmpJdavYLoJBZSgsVkXiZojlgVKghLzeDEPkzWUqjJlanBkGAEgofGxeZoLGfrNfpqoXV,Product 105,PROCESSING,CRYPTO,Y,2025-11-17 15:08:46.640082,2025-11-22 05:08:46.640082,N/A,Internal 105,0.2104,TXN-105-13449,79,2.0
106,ORD-000106,4,294.9,1179.6,breEMOJtTZDHnGgKoxxIwsrOGeaPZAtQYQaGpWWoipkWbsAjKPFVGOvfGekRXAoeAUiAgcPGwNSzoUJtlVo joR,Product 106,NEW,PAYPAL,0,2025-05-28 15:08:46.640130,2025-06-03 00:08:46.640130,,,0.197,TXN-106-81683,100,4.0
107,ORD-000107,10,122.17,1221.7,sMvhWlGb,Product 107,CANCELLED,PAYPAL,True,2025-11-24 15:08:46.640156,2025-12-15 07:08:46.640156,,,,TXN-107-13623,21,4.0
108,ORD-000108,64,671.09,42949.76,HSRpTBQum isfvcv IRXHeSSjYqXhrbl,Product 108,DELIVERED,CRYPTO,True,2025-06-26 15:08:46.640187,2025-07-12 06:08:46.640187,-,,,TXN-108-84149,9,2.0
109,ORD-000109,81,2519.68,204094.08,gBvt UuNsnVhbGEzZwdkoNCtTgvJLErWQelqVhOroEduBBMedAgFJrhXjCV,Product 109,DELIVERED,BANK,0,2025-09-09 15:08:46.640227,2025-10-07 10:08:46.640227,N/A,,0.3118,TXN-109-46147,99,
110,ORD-000110,76,3303.67,251078.92,mdgJMLrvGIUukqHPfqxrvuLNxnuAdDyqinPRMSeMrbuBgqrhkzqaIUPrwzeJNSefAoNtgeL,Product 110,CANCELLED,CARD,True,2025-08-15 15:08:46.640268,2025-09-08 06:08:46.640268,null,,,TXN-110-95807,53,2.0
111,ORD-000111,76,4425.15,336311.4,oRALWkWLtCZGmYodsft,Product 111,DELIVERED,CARD,N,2025-11-08 15:08:46.640291,2025-11-15 06:08:46.640291,N/A,,0.2559,TXN-111-71620,92,4.0
112,ORD-000112,79,4455.73,352002.67,DNDpIxCkMcaHviJepNqUIhYdJHaYIONhrfPpBEExgaoljNHzIXAhJvYIqzHWgzy wPsKGPeQjOwmygDrZYnMdsYeHMmqICoXFzkWCcTSZAABCfMGexAgfGjRNrEyGcPmsuMqeNZXAltR ptwybwNLubMtswUpGWMRrxPshmcCcaQdQnVXrdB eWbQhSCrjSGrkqNAAy,Product 112,SHIPPED,PAYPAL,0,2025-12-03 15:08:46.640338,2025-12-08 05:08:46.640338,Note 112,Internal 112,0.2489,TXN-112-89636,41,2.0
113,ORD-000113,71,1707.75,121250.25,FdMy lxssMJ,Product 113,PROCESSING,CRYPTO,True,2025-06-22 15:08:46.640364,2025-06-29 20:08:46.640364,,Internal 113,,TXN-113-95991,80,5.0
114,ORD-000114,96,1413.9,135734.4,fPHIg sqXAgbZlDmrQZjyhYVeKawxQKJEspLtENcCrwFmuCBhVdMRkQyB ITZJyDdADLoeLmcuaHKbUjviQuwHzGEOCssJ ECnhcuceHWQfDVCwkmVUacQHMqqpRSrLYltkozDeiVDenVVvystJmVSOiUFmY nkpozpm,Product 114,DELIVERED,CRYPTO,False,2025-09-14 15:08:46.640402,2025-09-17 23:08:46.640402,null,,0.2296,TXN-114-85357,49,4.0
115,ORD-000115,90,2375.61,213804.9,mA trCrMUV iWPZFDutVdaZGvimit MqlXirTrroYKTznjBhT iSbjmh jcXGRwZvOMxMUHMMmgUOMfxuvKDze,Product 115,SHIPPED,CARD,Y,2026-01-28 15:08:46.640442,2026-02-16 22:08:46.640442,null,,0.2484,TXN-115-31755,8,3.0
116,ORD-000116,85,231.32,19662.2,wbrYEVDAMwrjxiLFPsNhAINFfJ ghSLtIjMInbx VTBfVuJDaSiDAF,Product 116,PROCESSING,BANK,False,2026-02-09 15:08:46.640474,2026-02-19 15:08:46.640474,NO DATA,,0.0799,TXN-116-59114,91,5.0
117,ORD-000117,22,2368.18,52099.96,OGTvxMdy RMUHzAZvFIXjENDpkbielufDlYKTilKRhlGZZJtPBWAprouVWCyJUkXM,Product 117,PROCESSING,BANK,True,2025-05-06 15:08:46.640500,2025-06-02 05:08:46.640500,,Internal 117,0.1096,TXN-117-48968,32,5.0
118,ORD-000118,83,3112.99,258378.17,rfphDsHyovBkcEuioOFCrwOfZXPbBlKLWGbLYXqBZPugchYFljEuFuzXMfRdcF kNUv rNOPDghsHQRmpbrUjBLBCsDBFFqrJVsGDCjzVMxIaUanwGOynYbxEnbkALotdIqAZbZtZYZukU,Product 118,DELIVERED,PAYPAL,0,2025-10-09 15:08:46.640540,2025-11-01 04:08:46.640540,Note 118,,,TXN-118-72508,8,2.0
119,ORD-000119,85,3841.66,326541.1,kkCuSQ aaYzfgkWehKbrdRAP im,Product 119,PROCESSING,CARD,N,2025-12-19 15:08:46.640576,2026-01-12 12:08:46.640576,,,0.4036,TXN-119-32897,51,4.0
120,ORD-000120,12,625.24,7502.88,DSfis,Product 120,PROCESSING,BANK,N,2026-01-29 15:08:46.640609,2026-02-20 09:08:46.640609,,,0.2953,TXN-120-12938,72,4.0
121,ORD-000121,21,560.19,11763.99,lmVSZMCAtQqsmHmUueIgzXCpPnKnDCZLKCjecolNzElbgPpXPAHDqgqSdlWcqQVsVfAjULNt hszHXUdMIOjDFklnIjsPmCVgLpRBqfnUhVYRkJgZwyzvVgAWrueMIvOPjnqvAnHzMEBGeNrPSDCXD CSaVvPCpfNsrYgl myAZe,Product 121,CANCELLED,CARD,True,2025-10-07 15:08:46.640664,2025-10-18 04:08:46.640664,Note 121,,0.3603,TXN-121-45411,93,2.0
122,ORD-000122,2,165.32,330.64,MvETGMYHGcj SJTiUjGcLNxSJAZlbRYKrhCfWxxnDuzraJENxjdsgRrDUONqbkNwj tY l,Product 122,PROCESSING,CRYPTO,1,2025-07-16 15:08:46.640707,2025-08-08 12:08:46.640707,-,Internal 122,0.2657,TXN-122-20163,38,2.0
123,ORD-000123,24,4204.47,100907.28,PFriclEDSIrxgAPylvDjUFQUiafVjfFTYgystrystbObAVwXTKSjVyeyTSQhZybfsTNKzBWTSzMnpPxVPCViOPVxHjznzOcofFKFiLTLCyJSWSqWtDxdhDJMQq,Product 123,DELIVERED,BANK,0,2025-10-28 15:08:46.640767,2025-10-28 20:08:46.640767,-,Internal 123,0.2754,TXN-123-49106,64,3.0
124,ORD-000124,94,2538.16,238587.04, QpaOBmEgJEmriDYgXQhSHZqVyzdIULvKLGWxfNiJloyEtECormwOvRKVBCLcobvlzYGlyfSNCu XTfEpJoydvowgPrFoOEMVdtVjpv XBGabOHdXslZNQgWpxgstRVYHbZojhMikbEkhGNPewSx,Product 124,CANCELLED,CRYPTO,False,2025-07-07 15:08:46.640806,2025-07-21 12:08:46.640806,null,,0.1274,TXN-124-22523,33,
125,ORD-000125,47,1321.23,62097.81,MbcOLLjOgjeUGhfZCqNubZlbrZPJPyYWsdxKOxKhntSYxbYSGgYcAeolrHntRMFbyhiJSFcuoGJCzXEYKVLnbfWssOSLHolzHRlSstqlSfDThPASsP zUygTlAeesDvASpiAjwijqxoZVHleoiZtzNLXjEKozhYOXMQRAk,Product 125,PROCESSING,CRYPTO,1,2025-08-17 15:08:46.640859,2025-08-25 06:08:46.640859,Note 125,,,TXN-125-29573,61,3.0
126,ORD-000126,60,3676.89,220613.4,VcfrTWhvMGCaUCKvcNrWiVt,Product 126,NEW,BANK,Y,2025-12-09 15:08:46.640893,2025-12-19 14:08:46.640893,null,,0.2301,TXN-126-34443,54,4.0
127,ORD-000127,95,4380.75,416171.25,OiFgfiFtVCJKhFYxTBKbbBJROQhRiozaZcRpPXHGqBAdOcufcF MANDqPNwXCiApzrkedCWSqRhHjzxuwVAOEzAYVyzQdCIOmUsaAilqDXjbeZPBwvdhlZelvQGGnOHXPngfuRvlLLbmjAbhZNcCIlMjzCHhjX,Product 127,NEW,CRYPTO,False,2025-08-12 15:08:46.640958,2025-09-08 15:08:46.640958,,Internal 127,,TXN-127-90485,62,1.0
128,ORD-000128,65,2459.71,159881.15,TFBySGymAxe XesPKZFoDzbHxHYozJROythwEOLz PrSCSdvEQyswrLHVPhXsAPxOILceUBFRTBMBxmpWDgsVlbZnSBRFKYXMYUgcthPhWOsibbRWElaDVXuHJXfH,Product 128,NEW,CARD,False,2025-10-16 15:08:46.641013,2025-10-16 20:08:46.641013,,,0.457,TXN-128-51314,56,1.0
129,ORD-000129,41,3930.44,161148.04,ZRyHaMfJHlRgxFhTuxYBvGXirdyKRpzaFJmujLdzPwptowvGtrkDjMbjXcaYhYaOuIhANSOnRblSI,Product 129,DELIVERED,PAYPAL,True,2025-11-06 15:08:46.641057,2025-11-13 00:08:46.641057,NO DATA,Internal 129,0.0778,TXN-129-45498,51,3.0
130,ORD-000130,39,3872.98,151046.22,GNyeIsPSiwPHMuiSsN mPMlzhC,Product 130,PROCESSING,CARD,0,2025-08-02 15:08:46.641094,2025-08-04 09:08:46.641094,,,0.2508,TXN-130-98563,22,
131,ORD-000131,26,2174.42,56534.92,IvWPuTRrrlTHoNcyc,Product 131,CANCELLED,PAYPAL,N,2025-08-12 15:08:46.641122,2025-08-27 20:08:46.641122,-,Internal 131,0.3373,TXN-131-37476,46,4.0
132,ORD-000132,92,1394.55,128298.6,LVNV dsRXnwmTwmXACvwZ afS CRLtJezYODjbYsKwFcYmQIWgzSlHBGftTSmblorKgoimIQHhLMaJalLNArMntiHedFJSXOlsFvvAioaVvwrRxQmmqouTYWgsleVJw KZUGiWwzT,Product 132,DELIVERED,PAYPAL,False,2025-05-01 15:08:46.641184,2025-05-05 05:08:46.641184,N/A,,0.1757,TXN-132-94534,47,3.0
133,ORD-000133,100,2376.07,237607.0,x uNJmKYGHaVfKoVQfpyJatFJonKKBIayVRrsjbMHalYfqQMaEbUxUbNQyFIl,Product 133,PROCESSING,PAYPAL,N,2026-03-07 15:08:46.641224,2026-03-30 14:08:46.641224,-,Internal 133,0.0387,TXN-133-13886,87,1.0
134,ORD-000134,97,1873.32,181712.04,GLgvWYlBHTqHOqrWPnDleSwXnQiYBnJMczyXVOLThvMNwevSZLGNFCsfRvjjsXnGWAiySIWsrKheLodUjHhqjJ Rluamo,Product 134,NEW,PAYPAL,N,2025-08-15 15:08:46.641271,2025-08-28 08:08:46.641271,,,0.3936,TXN-134-17386,27,4.0
135,ORD-000135,57,451.75,25749.75,cvddz lhjMguNROzmpMJtgdcUGtXndVapmlrYdNLLqkIURZfnXrGgJcvcobPKFHcu UfHrKSNuSXVNikkBrnxmdhvOFziMbJBhthPbFBSfdDdspmObYrRPKvPpeXAnHnSP QRXQpkmiuMhFQdzccRTEPzSrYkSBHyaJDQCRrSINJyuaQlycXOHnApYVUWL,Product 135,DELIVERED,PAYPAL,True,2025-10-23 15:08:46.641344,2025-11-17 22:08:46.641344,,,0.0036,TXN-135-76185,39,2.0
136,ORD-000136,85,1534.17,130404.45,cXWKtQjAwSoezgKGNVPuCXRzOzAjXxvTPPfZkoMSCwfE JxylcFTyoREYkK,Product 136,CANCELLED,CARD,1,2025-11-25 15:08:46.641383,2025-12-20 11:08:46.641383,NO DATA,Internal 136,0.4573,TXN-136-88739,29,3.0
137,ORD-000137,1,2592.59,2592.59,bsHpKcSUnbOUtiGPZMINu,Product 137,CANCELLED,CRYPTO,N,2025-11-25 15:08:46.641412,2025-12-02 19:08:46.641412,N/A,,0.288,TXN-137-20420,76,2.0
138,ORD-000138,9,4549.44,40944.96,TtfnmyBJydouiNmKyhiNfkMvTvloZfwKWtCYFAnERESdkkQyLxKnDwmUYlDHdOqBTODduYFPQpWOJvBVYSztOJMaCmwXDHKJVycPuYOcURcQnUGpROXUdWQalWypVJRllqHQnwjIZZNAOSnYUaUmGUhAAzL rQrTS ugBXbXoPvjBQs GOO ZOlnykFuuEG,Product 138,CANCELLED,BANK,1,2025-04-09 15:08:46.641459,2025-04-14 16:08:46.641459,-,Internal 138,0.2211,TXN-138-29299,8,5.0
139,ORD-000139,12,1436.99,17243.88,OAD UYltSsSHhfYN auIBLJwKXKJWlaLEiZuUESE QRXEPwFas wPgZMwLzBdbiczkAcXdidhkbLnxVQIIgVoynTHJPiAC u KneYY RhyTLXCbjFqgG eAoUBHHfF,Product 139,CANCELLED,PAYPAL,Y,2025-09-03 15:08:46.641482,2025-09-20 07:08:46.641482,,,0.4284,TXN-139-95160,41,2.0
140,ORD-000140,74,3345.23,247547.02,jOXeULZIkvvpHLCbkLSu SyFTPFvzfUSfloMynLlEOwuYhoFiSTWJQbdFhSxxvEJJssS IKvCizEeLsrMKnSpDilzUZnQofPIraJGnByL dbiqmJZdDTTRHiAdurjeVowMQgotYq nbxpxyomAyJwyTnVwOxTYLiK,Product 140,CANCELLED,CRYPTO,0,2025-12-20 15:08:46.641509,2026-01-17 21:08:46.641509,N/A,,0.3374,TXN-140-55584,54,2.0
141,ORD-000141,88,2247.18,197751.84,nSlHirUcDVCsppePBAXWJJQD Qx tixHCMFDFVltYjqdmIdaRhMGbQvuIIHNxawbcsbBokXHPqgCODdVEXeeQhYNLEWkMDsmMmrhKFflbX,Product 141,NEW,PAYPAL,N,2025-05-16 15:08:46.641532,2025-06-12 08:08:46.641532,NO DATA,,0.213,TXN-141-52153,47,4.0
142,ORD-000142,89,4165.43,370723.27,NSBmfaJFPUXGwW AtbLVwyHgXekrSfitDJiw S,Product 142,PROCESSING,PAYPAL,1,2025-08-03 15:08:46.641549,2025-08-15 02:08:46.641549,N/A,Internal 142,0.273,TXN-142-83813,54,
143,ORD-000143,53,3914.63,207475.39,dbjxgxylipZGWaRkOubcJkyQmtyeBcUelgvsgYMouSWzesIlFiZwZePXshiisNvNecKiiXNcfmpxddWCLQaplsJhqavYLkenWrVPfnNLdDEYqsKssjpExytjNqWsxSZBX,Product 143,CANCELLED,PAYPAL,Y,2025-08-30 15:08:46.641571,2025-09-27 15:08:46.641571,null,Internal 143,,TXN-143-12956,58,1.0
144,ORD-000144,22,4382.7,96419.4,pvNAxzuTZqLpaNFBTbFUWMkzpuHOYhouMSnoZhWrbDgolHrCugijkRNXnfCFIbukvZ YEoMaCYcbLIfvDKY ctMbOvvc SaK,Product 144,SHIPPED,PAYPAL,True,2025-07-11 15:08:46.641593,2025-07-11 21:08:46.641593,N/A,Internal 144,0.0844,TXN-144-31911,72,3.0
145,ORD-000145,61,3916.07,238880.27,OOQAa xjvhwAymjLEalPBLHllTVkSOGoS IvfED SGPWxmAiA SkjRCxRepjPsq vRagVjSgpnVhXWuJwYRXkjAoOJFdK wMnoSorbOW,Product 145,DELIVERED,BANK,1,2025-06-13 15:08:46.641613,2025-07-07 05:08:46.641613,,Internal 145,0.2981,TXN-145-96760,15,
146,ORD-000146,49,4344.16,212863.84,tyseDEKSQZDoidyTYISsVGThnV,Product 146,PROCESSING,CARD,False,2025-04-08 15:08:46.641626,2025-04-27 12:08:46.641626,null,,0.4536,TXN-146-15426,45,
